token,frequency,capitalized_count,lowercase_count,sample_contexts
katarungang,1,0,1,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.']"
ikinabantog,1,0,1,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.']"
kimika,3,0,3,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.', '39: Gayon man, kung nakadidingig na may napapabantog sa anoman na hindi dahil sa mga gawain sa kamay o arte imitativa, sa kimika, sa medisina o pilosopia, sa halimbawa, ay sinasabi niyang: ¡Psh!', '50: At pinigilan sa bisig si Basilio, na nakikingig nang hindi nawawatasan ang kaniyang sinasabi, at dinala siya sa gawaan na pinagtataguan ng kaniyang mga yaring ukol sa kimika.']"
ikinadadakila,1,0,1,"['32: Tomas—ngunit ikinadadakila ng ibang Samahang kalaban, sabihin na nating katunggali nila.']"
Samahang,1,1,0,"['32: Tomas—ngunit ikinadadakila ng ibang Samahang kalaban, sabihin na nating katunggali nila.']"
katunggali,4,0,4,"['32: Tomas—ngunit ikinadadakila ng ibang Samahang kalaban, sabihin na nating katunggali nila.', '160: Kinalulugdan ni Padre Camorra ang kaniyang katunggali; iyon lamang ang tanging nagpapalagay na may katuturan ang kaniyang mga tinatawag na pangangatwiran niya.', '11: Sa kaniyang kagalakan ay hindi na pinupupo ang kaniyang kalaban at katunggali.']"
ipinauulit,1,0,1,"['33: Ito ang propesor ng umagang iyon, na matapos mabasa ang talaan, ay ipinauulit sa mga tinuturuan ang mga isinaulong lisyon na walang labis walang kulang.']"
ponograpo,2,0,2,"['34: Ang mga ponograpo ay umalinsunod, ang ilan ay mabuti, ang iba’y masama, ang iba’y pautal-utal, nag-aanasan.', '45: Gayon man ay hindi natawa ang mataba; biglang tumindig, kinuskos ang mga mata, at waring makina ng bapor ang nagpagalaw sa ponograpo at sinimulan ang pagsasabi ng:']"
pautal-utal,3,0,3,"['34: Ang mga ponograpo ay umalinsunod, ang ilan ay mabuti, ang iba’y masama, ang iba’y pautal-utal, nag-aanasan.', '68: Ikinama ni Ginoong Pasta ang kaniyang salamin, waring may binasang ilang kasulatan, at ng makitang inaantay siya ng binata ay nagwikang pautal-utal:', '13: —ang pautal-utal na sabi ni Don Tiburcio;—a.... a.... ay mangyayaring umabot hanggang sa ako’y ipabaril.']"
nag-aanasan,1,0,1,"['34: Ang mga ponograpo ay umalinsunod, ang ilan ay mabuti, ang iba’y masama, ang iba’y pautal-utal, nag-aanasan.']"
makapagturing,1,0,1,['35: Ang makapagturing ng walang mali ay nagtatamo ng isang mabuting guhit at masamang guhit ang magkamali ng higit sa makaitlo.']
mali,3,0,3,"['35: Ang makapagturing ng walang mali ay nagtatamo ng isang mabuting guhit at masamang guhit ang magkamali ng higit sa makaitlo.', '152: Sa kalagayang yaon ng binata ay nagkaroon ng mahigit na tatlong mali.', '33: Gaya ng maaantay, ang maningning na si Paulita ay hindi na mangyayaring umibig sa isang binatang lubhang maling mali sa pagkaunawa sa kalipunan at sinisisi ng lahat.']"
nagtatamo,1,0,1,['35: Ang makapagturing ng walang mali ay nagtatamo ng isang mabuting guhit at masamang guhit ang magkamali ng higit sa makaitlo.']
magkamali,2,0,2,"['35: Ang makapagturing ng walang mali ay nagtatamo ng isang mabuting guhit at masamang guhit ang magkamali ng higit sa makaitlo.', '42: —Ngunit sa dahilang sila’y tao, ay maaaring magkamali, at hindi nararapat na huwag pansinin ang sa ibang haka.']"
mataba,3,0,3,"['36: Ang isang batang mataba, na mukhang nag-aantok at ang mga buhok ay nangagtuwid at matitigas na wari’y balahibo ng isang sepilyo, ay naghikab ng makalinsad-sihang at nag-inat na iniunat ang mga kamay na wari’y nakahiga pa sa banig.', '45: Gayon man ay hindi natawa ang mataba; biglang tumindig, kinuskos ang mga mata, at waring makina ng bapor ang nagpagalaw sa ponograpo at sinimulan ang pagsasabi ng:', '88: —Lumalabag sa karangalan ng Unibersidad—ang patuloy ng mataba na hindi pinuna ang paalaala.']"
nag-aantok,1,0,1,"['36: Ang isang batang mataba, na mukhang nag-aantok at ang mga buhok ay nangagtuwid at matitigas na wari’y balahibo ng isang sepilyo, ay naghikab ng makalinsad-sihang at nag-inat na iniunat ang mga kamay na wari’y nakahiga pa sa banig.']"
nangagtuwid,1,0,1,"['36: Ang isang batang mataba, na mukhang nag-aantok at ang mga buhok ay nangagtuwid at matitigas na wari’y balahibo ng isang sepilyo, ay naghikab ng makalinsad-sihang at nag-inat na iniunat ang mga kamay na wari’y nakahiga pa sa banig.']"
matitigas,1,0,1,"['36: Ang isang batang mataba, na mukhang nag-aantok at ang mga buhok ay nangagtuwid at matitigas na wari’y balahibo ng isang sepilyo, ay naghikab ng makalinsad-sihang at nag-inat na iniunat ang mga kamay na wari’y nakahiga pa sa banig.']"
balahibo,3,0,3,"['36: Ang isang batang mataba, na mukhang nag-aantok at ang mga buhok ay nangagtuwid at matitigas na wari’y balahibo ng isang sepilyo, ay naghikab ng makalinsad-sihang at nag-inat na iniunat ang mga kamay na wari’y nakahiga pa sa banig.', '24: Maliit, lubhang maliit, natatakluban ang ulo ng isang sambalilong de copa na naging isang uod na may balahibo, at napapaloob sa isang maluwang na lebita, lubhang maluwang at napakahaba hanggang sa mapantay sa isang salawal na napakaikli na hindi lumalampas sa binti.', '25: Ang kaniyang katawan ay waring siyang lelong at ang mga paa’y siyang apo, samantalang ang kaniyang mga sapatos ay naglalayag mandin sa katihan—¡yaon ay dalawang malalaking sapatos marinero na tumututol ng laban sa uod na may balahibo na nasa kaniyang ulo na gaya ng matinding tutol ng isang kombento na nasa piling ng isang Exposicion Universal!']"
sepilyo,1,0,1,"['36: Ang isang batang mataba, na mukhang nag-aantok at ang mga buhok ay nangagtuwid at matitigas na wari’y balahibo ng isang sepilyo, ay naghikab ng makalinsad-sihang at nag-inat na iniunat ang mga kamay na wari’y nakahiga pa sa banig.']"
naghikab,2,0,2,"['36: Ang isang batang mataba, na mukhang nag-aantok at ang mga buhok ay nangagtuwid at matitigas na wari’y balahibo ng isang sepilyo, ay naghikab ng makalinsad-sihang at nag-inat na iniunat ang mga kamay na wari’y nakahiga pa sa banig.', '7: May diosa na naghikab dahil sa ang lahat nang iyon, sa palagay niya, ay tiwali at sinabing may gazuza; isa pa’y nagalit sa kaniyang dios, ikinumpay ang kamay upang tampalin.']"
makalinsad-sihang,1,0,1,"['36: Ang isang batang mataba, na mukhang nag-aantok at ang mga buhok ay nangagtuwid at matitigas na wari’y balahibo ng isang sepilyo, ay naghikab ng makalinsad-sihang at nag-inat na iniunat ang mga kamay na wari’y nakahiga pa sa banig.']"
nag-inat,1,0,1,"['36: Ang isang batang mataba, na mukhang nag-aantok at ang mga buhok ay nangagtuwid at matitigas na wari’y balahibo ng isang sepilyo, ay naghikab ng makalinsad-sihang at nag-inat na iniunat ang mga kamay na wari’y nakahiga pa sa banig.']"
nakahiga,1,0,1,"['36: Ang isang batang mataba, na mukhang nag-aantok at ang mga buhok ay nangagtuwid at matitigas na wari’y balahibo ng isang sepilyo, ay naghikab ng makalinsad-sihang at nag-inat na iniunat ang mga kamay na wari’y nakahiga pa sa banig.']"
banig,2,0,2,"['36: Ang isang batang mataba, na mukhang nag-aantok at ang mga buhok ay nangagtuwid at matitigas na wari’y balahibo ng isang sepilyo, ay naghikab ng makalinsad-sihang at nag-inat na iniunat ang mga kamay na wari’y nakahiga pa sa banig.', '116: At si Huli ay magigising, tatagilid sa ibabaw ng kaniyang banig, hihimasin ng kamay ang noo upang tungkusin ang buhok: malamig na pawis, gaya ng pagpapawis kung mamamatay, ang nakababasa sa kaniya.']"
pinag-isipang,1,0,1,['37: Nakita ng katedratiko at pinag-isipang gulatin......']
gulatin,1,0,1,['37: Nakita ng katedratiko at pinag-isipang gulatin......']
Oy,2,2,0,"['38: —¡Oy!', '120: —¡Oy, ikaw, espiritu sastre!']"
matutulugin,1,0,1,"['39: ikaw, matutulugin, aba!']"
cosa,3,0,3,"['40: cosa?', '57: At inulit sa wikang tinda, ng mabait na katedratiko, ang katanungan na linahukan sa bawat sandali ng mga cosa at aba.', '84: ¿Y cosa de jase Paulita?']"
Perezoso,1,1,0,"['41: Perezoso tambien, siguro hindi ka marunong ng lisyon, ha?']"
tambien,3,0,3,"['41: Perezoso tambien, siguro hindi ka marunong ng lisyon, ha?', '98: —¡Curioso tambien el mana prailes!', '79: —Loco-loco tambien aquel Isagani,—ang sabing namumuhi ng nag-aaral;—no sana de cogi con ele, ta anda pa presenta!']"
pinupupo,2,0,2,"['42: Hindi lamang hindi pinupupo ni Padre Millon ang lahat ng nag-aaral, gaya ng sino mang mabuting prayle, kundi kinakausap pa sila ng wikang tinda, bagay na natutuhan sa katedratiko sa Canones.', '11: Sa kaniyang kagalakan ay hindi na pinupupo ang kaniyang kalaban at katunggali.']"
tinda,5,0,5,"['42: Hindi lamang hindi pinupupo ni Padre Millon ang lahat ng nag-aaral, gaya ng sino mang mabuting prayle, kundi kinakausap pa sila ng wikang tinda, bagay na natutuhan sa katedratiko sa Canones.', '57: At inulit sa wikang tinda, ng mabait na katedratiko, ang katanungan na linahukan sa bawat sandali ng mga cosa at aba.', '4: Ang mga sutsot ay umuugong sa kaniyang tainga na kasama ang mga palibak na salita ng katedratiko, ang mga salitang wikang tinda, at waring nadidingig niya ang mga hampas at halakhak.']"
Canones,1,1,0,"['42: Hindi lamang hindi pinupupo ni Padre Millon ang lahat ng nag-aaral, gaya ng sino mang mabuting prayle, kundi kinakausap pa sila ng wikang tinda, bagay na natutuhan sa katedratiko sa Canones.']"
pananalita,4,0,4,"['43: Kung sa gayong pananalita ay inakala ng Reberendo ang kutyain ang mga nag-aaral o ang mga banal na takda ng mga concilio, ay bagay na hindi pa napasisiyahan, kahit pinagtalunan na ng mahaba.', '151: At siyang siya sa kaniyang mga pasalisalikwat na pananalita, ay ipinag-utos kay Placido na sabihin ang lisyon.', '57: Pinutol ni Placido sa isang ingos ang kaniyang pananalita.']"
kutyain,3,0,3,"['43: Kung sa gayong pananalita ay inakala ng Reberendo ang kutyain ang mga nag-aaral o ang mga banal na takda ng mga concilio, ay bagay na hindi pa napasisiyahan, kahit pinagtalunan na ng mahaba.', '1: Naging parang manghuhula si Ben-Zayb nang patunayan sa kaniyang pamahayagan, ng mga nakaraang araw, na ang pag-papaaral ay masama, lubhang makasasama sa Kapuluang Pilipinas: ngayon, sa harap ng mga nangyari niyong araw ng biernes ng mga paskin, ay nangakak ang manunulat at inaawit ang kaniyang pagtatagumpay, at pinapangliit at nilito ang kaniyang kalabang si Horatius na nangahas na kutyain siya sa tudling ng Pirotecnia sa ganitong paraan:', '155: Subalit samantalang ang bayang pilipino ay wala pang sapat na katigasang loob upang ipahayag, na mataas ang noo at lantad ang dibdib, ang kaniyang karapatan sa pamamayan at patibayan ito sa pamagitan ng mga paghihirap, ng kaniyang sariling dugo; samantalang nakikita natin ang ating mga kababayan, sa kanilang sariling pamumuhay ay magdamdam hiya sa sariling kalooban, madingig ang sigaw ng kaniyang budhi na nagbabalikwas at tumututol, at sa lantarang pamumuhay ay hindi umimik, makisama sa pumapaslang upang kutyain ang pinaslang; samantalang nakikita nating naninirahan sa labis na paglingap sa sarili at pinupuri sa tulong ng pilit na ngiti ang lalong mahahalay na kagagawan, at nagmamakaawang hinihingi, sa pamagitan ng tingin, ang isang bahagi ng napala ¿ano’t bibigyan sila ng kalayaan?']"
takda,5,0,5,"['43: Kung sa gayong pananalita ay inakala ng Reberendo ang kutyain ang mga nag-aaral o ang mga banal na takda ng mga concilio, ay bagay na hindi pa napasisiyahan, kahit pinagtalunan na ng mahaba.', '19: Ngunit may takda ng gagawin si Ginoong Pasta, na dili iba’t ang huwag manghimasok sa bagay na iyon, ni sumangguni, ni pagsanggunian.', '12: Ipinatutuloy ang pangangalagang takda at nagbabantay.']"
concilio,1,0,1,"['43: Kung sa gayong pananalita ay inakala ng Reberendo ang kutyain ang mga nag-aaral o ang mga banal na takda ng mga concilio, ay bagay na hindi pa napasisiyahan, kahit pinagtalunan na ng mahaba.']"
napasisiyahan,2,0,2,"['43: Kung sa gayong pananalita ay inakala ng Reberendo ang kutyain ang mga nag-aaral o ang mga banal na takda ng mga concilio, ay bagay na hindi pa napasisiyahan, kahit pinagtalunan na ng mahaba.', '108: Kung hangga ngayon ay hindi pa napasisiyahan ang kasulatan ay dahil sa alam kong may maraming gawaing naiimbak; ngunit inaakala kong ang pag-uusig ay nagtagumpay, na ang sanhi ng tipan ni Makaraig ay upang ibalita sa atin ang pananalo, at bukas ay makikita nating magtatamo ang ating mga pagsusumikap ng papuri at pagkilala ng bayan, at sino ang makapagsasabi, mga ginoo, kung hindi ipalagay ng pamahalaan na kayo’y dulutan ng mabuting condecoracion dahil sa kayo’y karapatdapat sa kapurihan ng inyong bayan!']"
pagkakatukoy,1,0,1,['44: Ang pagkakatukoy ay hindi ikinamuhi ng mga nag-aaral kundi ikinagalak pa at marami ang nangagtawanan; yaon ay nangyayari sa araw araw.']
ikinamuhi,1,0,1,['44: Ang pagkakatukoy ay hindi ikinamuhi ng mga nag-aaral kundi ikinagalak pa at marami ang nangagtawanan; yaon ay nangyayari sa araw araw.']
ikinagalak,1,0,1,['44: Ang pagkakatukoy ay hindi ikinamuhi ng mga nag-aaral kundi ikinagalak pa at marami ang nangagtawanan; yaon ay nangyayari sa araw araw.']
natawa,1,0,1,"['45: Gayon man ay hindi natawa ang mataba; biglang tumindig, kinuskos ang mga mata, at waring makina ng bapor ang nagpagalaw sa ponograpo at sinimulan ang pagsasabi ng:']"
nagpagalaw,2,0,2,"['45: Gayon man ay hindi natawa ang mataba; biglang tumindig, kinuskos ang mga mata, at waring makina ng bapor ang nagpagalaw sa ponograpo at sinimulan ang pagsasabi ng:', '117: Isang malamig na simoy ang lumaganap sa salas at nagpagalaw sa bughaw na dingas ng mga lamparang gamit sa libingan.']"
sinimulan,4,0,4,"['45: Gayon man ay hindi natawa ang mataba; biglang tumindig, kinuskos ang mga mata, at waring makina ng bapor ang nagpagalaw sa ponograpo at sinimulan ang pagsasabi ng:', '207: Ang boses ay nanginginig na sinimulan ang sermon na ang salaysayin ay ang dati rin, kahit lalong malakas at lalong mapusok ang pangungusap.', '59: At sa dahilang sinimulan na naman ng ina ang salaysay na ukol sa pagtitiis at kababaang loob ay umalis na muli si Placido na hindi kumain ng ano man at tinungo ang daongang himpilan ng mga bapor.']"
pamukhang,3,0,3,"['46: —“Tinatawag na salamin ang lahat ng pamukhang binuli at nalalaan upang malarawan sa kaniya, dahil sa tama ng liwanag, ang mga larawan ng bagay na ilapit sa tinurang pamukha; dahil sa mga bagay bagay na bumubuo ng mga pamukhang ito ay binabahagi sa salaming metal at salaming bubog......', '46: —“Tinatawag na salamin ang lahat ng pamukhang binuli at nalalaan upang malarawan sa kaniya, dahil sa tama ng liwanag, ang mga larawan ng bagay na ilapit sa tinurang pamukha; dahil sa mga bagay bagay na bumubuo ng mga pamukhang ito ay binabahagi sa salaming metal at salaming bubog......', '62: —ang sabi ng katedratiko na napilitang tumawa—Tingnan natin kung alin ang tatawagin nating salamin: ang pamukha, per se, in quantum est superficies, o ang katawang bumubuo ng ibabaw na ito o kaya’y ang bagay na kinapapatungan ng pamukhang ito ang pinagbuhatang bagay, na naiba dahil sa pagkakabago sa kaniya ng tinatawag na pamukha, sapagka’t maliwanag na, sa dahilang ang pamukha ay kabaguhan ng mga katawan, ay hindi mangyayaring mawalan ng kabagayan.']"
