token,frequency,capitalized_count,lowercase_count,sample_contexts
pagkakitang,2,0,2,"[""3291: —ang isinalabat ni Ibarra,—mapapacalabis naman ang mga cahingiang iyan; magcasiya na lamang tayo sa pagkakitang ang baya'y hindi dumaraing, at hindi nagcacahirap na gaya ng mga ibang lupain, at ito'y salamat nga sa Religion at sa cabaitan ng mga punong dito'y namamahala."", ""6564: Bucod sa rito, sa aking pagkakitang kayo, na sumisinta sa lupang inyong tinubuan, kayo na may amang nagpapahingalay sa ilalim ng mga payapang daluyong na ito, kayo na talagang hinamit, linait at pinag-usig, gayon ma'y tinataglay ninyo ang ganyang mga caisipan, baga man sa lahat ng inyong dinanas at sa inyong dunong, nagpapasimula na ako ng pag-aalinlangan sa aking sariling mga paniniwala, at aking tinatanggap ang balac na mangyayaring nagcacamali ang bayan.""]"
nagcacahirap,1,0,1,"[""3291: —ang isinalabat ni Ibarra,—mapapacalabis naman ang mga cahingiang iyan; magcasiya na lamang tayo sa pagkakitang ang baya'y hindi dumaraing, at hindi nagcacahirap na gaya ng mga ibang lupain, at ito'y salamat nga sa Religion at sa cabaitan ng mga punong dito'y namamahala.""]"
pagdurugo,1,0,1,"[""3292: —¡Hindi dumaraing ang bayan, sa pagka't walang voces, hindi cumikilos sa pagka't hindi nacacaramdam sa mapanganib na pagtulog, at hindi nahihirapan, ang wika po ninyo, sa pagka't hindi niya nakikita kung paano ang pagdurugo ng kanyang puso, ¡Ngunit makikita't mariringig isang araw at ¡sa aba ng mga lumiligaya sa pagdaraya at sa gabi kung mangagsigawa, dahil sa ang acala nila'y natutulog na lahat.""]"
makikita't,1,0,1,"[""3292: —¡Hindi dumaraing ang bayan, sa pagka't walang voces, hindi cumikilos sa pagka't hindi nacacaramdam sa mapanganib na pagtulog, at hindi nahihirapan, ang wika po ninyo, sa pagka't hindi niya nakikita kung paano ang pagdurugo ng kanyang puso, ¡Ngunit makikita't mariringig isang araw at ¡sa aba ng mga lumiligaya sa pagdaraya at sa gabi kung mangagsigawa, dahil sa ang acala nila'y natutulog na lahat.""]"
mariringig,3,0,3,"[""3292: —¡Hindi dumaraing ang bayan, sa pagka't walang voces, hindi cumikilos sa pagka't hindi nacacaramdam sa mapanganib na pagtulog, at hindi nahihirapan, ang wika po ninyo, sa pagka't hindi niya nakikita kung paano ang pagdurugo ng kanyang puso, ¡Ngunit makikita't mariringig isang araw at ¡sa aba ng mga lumiligaya sa pagdaraya at sa gabi kung mangagsigawa, dahil sa ang acala nila'y natutulog na lahat."", ""6967: Pakinggan po ninyo kung paanong manalita ngayon ang mga kabataan, dalawing po ninyo ang mga paaralang pinagtuturuan ng mga dunong, at iba ng mga pangalan ang umaalingawngaw sa mga pader ng mga claustro, diyan sa loob ng mga pader na iya'y wala tayong mariringig liban na lamang sa mga ngalan ni Santo Tomas, Suarez, Amat, Sanchez at mga iba pa, na pawang pinacasasamba ng panahong ko."", ""8486: Sa mundo'y mariringig ang iyong mga daing, doo'y wala kung di ang mga pader ...""]"
pagdaraya,1,0,1,"[""3292: —¡Hindi dumaraing ang bayan, sa pagka't walang voces, hindi cumikilos sa pagka't hindi nacacaramdam sa mapanganib na pagtulog, at hindi nahihirapan, ang wika po ninyo, sa pagka't hindi niya nakikita kung paano ang pagdurugo ng kanyang puso, ¡Ngunit makikita't mariringig isang araw at ¡sa aba ng mga lumiligaya sa pagdaraya at sa gabi kung mangagsigawa, dahil sa ang acala nila'y natutulog na lahat.""]"
mangagsigawa,1,0,1,"[""3292: —¡Hindi dumaraing ang bayan, sa pagka't walang voces, hindi cumikilos sa pagka't hindi nacacaramdam sa mapanganib na pagtulog, at hindi nahihirapan, ang wika po ninyo, sa pagka't hindi niya nakikita kung paano ang pagdurugo ng kanyang puso, ¡Ngunit makikita't mariringig isang araw at ¡sa aba ng mga lumiligaya sa pagdaraya at sa gabi kung mangagsigawa, dahil sa ang acala nila'y natutulog na lahat.""]"
naliwanagan,2,0,2,"[""3293: ¡Pagka naliwanagan ng sicat ng araw ang carumaldumal na anak ng mga cadiliman, kung magcagayo'y darating ang cakilakilabot na pananag-uli ng isip, bubugso at sasambulat ang hindi maulatang lakas na kinulong sa lubhang mahabang panahon, ang napacaraming camandag na isaisang patac na sinala, ang di masayod na mga himutoc na linunod ..."", ""5957: Ipinauunawa sa piloto, ng tagapamatnubay na nacacaalam ng daan, kung palusong, kung kailan dapat yumucod o gumapang; gayon ma'y hindi nalao't sila'y nangagsirating sa isang may anyong salas, na bahagya na naliwanagan ng mga huepe, at ang nangaroroo'y labingdalawa o labing limang lalaking may taglay na mga sandata, marurumi ang mga mukha at cagulatgulat ang mga pananamit, na nacaupo ang mga iba, ang iba nama'y nacahiga, at nagsasalitaan ng bahagya.""]"
carumaldumal,5,0,5,"[""3293: ¡Pagka naliwanagan ng sicat ng araw ang carumaldumal na anak ng mga cadiliman, kung magcagayo'y darating ang cakilakilabot na pananag-uli ng isip, bubugso at sasambulat ang hindi maulatang lakas na kinulong sa lubhang mahabang panahon, ang napacaraming camandag na isaisang patac na sinala, ang di masayod na mga himutoc na linunod ..."", ""5104: Kailan ma'y hindi naging carapatdapat macaakit sa kanino man ng pagpapalagay ng loob ang marilim na pagmumukha ng ginoong babaeng ito, kahi't kung siya'y nagpipinta, ng kanyang mukha, nguni siya'y totoong nacapagbigay balisa ng umagang iyon, lalong lalo na ng siya'y mapanood na magpabalicbalic ng paglakad sa magcabicabilang dulo ng bahay, na walang imic at wari mandi'y nagbabalacbalac ng isang bagay na cagulatgulat o macapapahamac: taglay ng kanyang paningin iyang sinag na ibinubuga ng isang ahas pagka inaacmaang lusayin kung siya'y nahuhuli; ang paninging yao'y malamig, nagninining, tumataos at may cadulingasan, carumaldumal, malupit."", '7517: Sa isang suloc ng patio, sa ibabaw ng isang carretong luma, ay nacabunton ang limang bangkay, na halos natatacpan ng capirasong gulanit na banig na puno ng carumaldumal na mga dumi.']"
pananag-uli,1,0,1,"[""3293: ¡Pagka naliwanagan ng sicat ng araw ang carumaldumal na anak ng mga cadiliman, kung magcagayo'y darating ang cakilakilabot na pananag-uli ng isip, bubugso at sasambulat ang hindi maulatang lakas na kinulong sa lubhang mahabang panahon, ang napacaraming camandag na isaisang patac na sinala, ang di masayod na mga himutoc na linunod ...""]"
bubugso,1,0,1,"[""3293: ¡Pagka naliwanagan ng sicat ng araw ang carumaldumal na anak ng mga cadiliman, kung magcagayo'y darating ang cakilakilabot na pananag-uli ng isip, bubugso at sasambulat ang hindi maulatang lakas na kinulong sa lubhang mahabang panahon, ang napacaraming camandag na isaisang patac na sinala, ang di masayod na mga himutoc na linunod ...""]"
sasambulat,2,0,2,"[""3293: ¡Pagka naliwanagan ng sicat ng araw ang carumaldumal na anak ng mga cadiliman, kung magcagayo'y darating ang cakilakilabot na pananag-uli ng isip, bubugso at sasambulat ang hindi maulatang lakas na kinulong sa lubhang mahabang panahon, ang napacaraming camandag na isaisang patac na sinala, ang di masayod na mga himutoc na linunod ..."", '7067: —Isang cakilakilabot at mabuting pagkakahandang munacalang tacsil na panggugulo, na sasambulat ngayon ding gabi.']"
kinulong,1,0,1,"[""3293: ¡Pagka naliwanagan ng sicat ng araw ang carumaldumal na anak ng mga cadiliman, kung magcagayo'y darating ang cakilakilabot na pananag-uli ng isip, bubugso at sasambulat ang hindi maulatang lakas na kinulong sa lubhang mahabang panahon, ang napacaraming camandag na isaisang patac na sinala, ang di masayod na mga himutoc na linunod ...""]"
napacaraming,1,0,1,"[""3293: ¡Pagka naliwanagan ng sicat ng araw ang carumaldumal na anak ng mga cadiliman, kung magcagayo'y darating ang cakilakilabot na pananag-uli ng isip, bubugso at sasambulat ang hindi maulatang lakas na kinulong sa lubhang mahabang panahon, ang napacaraming camandag na isaisang patac na sinala, ang di masayod na mga himutoc na linunod ...""]"
camandag,1,0,1,"[""3293: ¡Pagka naliwanagan ng sicat ng araw ang carumaldumal na anak ng mga cadiliman, kung magcagayo'y darating ang cakilakilabot na pananag-uli ng isip, bubugso at sasambulat ang hindi maulatang lakas na kinulong sa lubhang mahabang panahon, ang napacaraming camandag na isaisang patac na sinala, ang di masayod na mga himutoc na linunod ...""]"
isaisang,1,0,1,"[""3293: ¡Pagka naliwanagan ng sicat ng araw ang carumaldumal na anak ng mga cadiliman, kung magcagayo'y darating ang cakilakilabot na pananag-uli ng isip, bubugso at sasambulat ang hindi maulatang lakas na kinulong sa lubhang mahabang panahon, ang napacaraming camandag na isaisang patac na sinala, ang di masayod na mga himutoc na linunod ...""]"
sinala,1,0,1,"[""3293: ¡Pagka naliwanagan ng sicat ng araw ang carumaldumal na anak ng mga cadiliman, kung magcagayo'y darating ang cakilakilabot na pananag-uli ng isip, bubugso at sasambulat ang hindi maulatang lakas na kinulong sa lubhang mahabang panahon, ang napacaraming camandag na isaisang patac na sinala, ang di masayod na mga himutoc na linunod ...""]"
masayod,1,0,1,"[""3293: ¡Pagka naliwanagan ng sicat ng araw ang carumaldumal na anak ng mga cadiliman, kung magcagayo'y darating ang cakilakilabot na pananag-uli ng isip, bubugso at sasambulat ang hindi maulatang lakas na kinulong sa lubhang mahabang panahon, ang napacaraming camandag na isaisang patac na sinala, ang di masayod na mga himutoc na linunod ...""]"
himutoc,2,0,2,"[""3293: ¡Pagka naliwanagan ng sicat ng araw ang carumaldumal na anak ng mga cadiliman, kung magcagayo'y darating ang cakilakilabot na pananag-uli ng isip, bubugso at sasambulat ang hindi maulatang lakas na kinulong sa lubhang mahabang panahon, ang napacaraming camandag na isaisang patac na sinala, ang di masayod na mga himutoc na linunod ..."", '7488: Nangagsilabas ang isang amoy na labis ng baho at isang hanging malapot at malamig sa makapal na dilim na iyon, casabay ng pagkaringig ng ilang himutoc at pagtangis.']"
linunod,2,0,2,"[""3293: ¡Pagka naliwanagan ng sicat ng araw ang carumaldumal na anak ng mga cadiliman, kung magcagayo'y darating ang cakilakilabot na pananag-uli ng isip, bubugso at sasambulat ang hindi maulatang lakas na kinulong sa lubhang mahabang panahon, ang napacaraming camandag na isaisang patac na sinala, ang di masayod na mga himutoc na linunod ..."", ""8599: Kinain ni Basilio ang luha, linunod ang kanyang pighati, hindi na nagpahinga't hinanap ang kanyang ina.""]"
sinisingil,1,0,1,"[""3294: ¿Kung magcagayo'y sino kaya ang magbabayad niyang mga utang na manacanacang sinisingil ng bayan ayon sa ating nababasa sa pigta ng dugong mga dahon ng Historia?""]"
ipahihintulot,2,0,2,"['3295: —¡Hindi ipahihintulot ng Dios, ng Gobierno at ng Religiong dumating ang araw na iyan!', ""8660: —Wala akong salapi, at bucod sa roo'y hindi ipahihintulot ng cura.""]"
nalalaguim,1,0,1,"['3296: —ang muling isinagot ni Crisostomo, na nalalaguim ng laban sa kanyang sariling calooban.']"
Sumasampalataya,2,2,0,"['3297: —Sumasampalataya sa religion at sumisinta sa España ang Filipinas; talastas ng Filipinas kung gaano calaki ang mga cagalingang ginagawa ng nacion sa kanya.', '3844: Nagsisiluhod ng buong galang ang mga nanonood pagka nagdaraan ang carro ng Ina ng Dios at nangagdarasal sila ng taimtim sa loob ng mga Sumasampalataya o ng mga Aba po.']"
capaslangang,2,0,2,"[""3298: Tunay nga't may mga capaslangang nagagawa, hindi ko rin naman icacailang siya'y may mga caculangan; datapwat nagpapagal ang España ng pagbabago ng mga cautusan at mga palacad na namamasid niyang di totoong wasto upang mabigyang cagamutan ang gayong mga capaslangan at mga caculangan; nagbabalac ng mga bago't bagong panucala, hindi masamang asal."", ""6489: Tunay na nga't ang mga catampalasanang ito'y lubhang malalaki, ngunit bihibihira lamang, at sa lahat ng mga catampalasanang iya'y may capahintulitan ang sino mang macapagsanggalang; datapwat laban sa mga capaslangang gawa ng mga Guardia Civil ay hindi itinutulot kahi't ang pagtutol man lamang, at kung hindi man sacali totoong malalaki ngunit ang capalit nama'y sa tuwi-tuwi na at may capahintulutan ang mga pinuno.""]"
icacailang,1,0,1,"[""3298: Tunay nga't may mga capaslangang nagagawa, hindi ko rin naman icacailang siya'y may mga caculangan; datapwat nagpapagal ang España ng pagbabago ng mga cautusan at mga palacad na namamasid niyang di totoong wasto upang mabigyang cagamutan ang gayong mga capaslangan at mga caculangan; nagbabalac ng mga bago't bagong panucala, hindi masamang asal.""]"
wasto,4,0,4,"[""3298: Tunay nga't may mga capaslangang nagagawa, hindi ko rin naman icacailang siya'y may mga caculangan; datapwat nagpapagal ang España ng pagbabago ng mga cautusan at mga palacad na namamasid niyang di totoong wasto upang mabigyang cagamutan ang gayong mga capaslangan at mga caculangan; nagbabalac ng mga bago't bagong panucala, hindi masamang asal."", '3809: ""Alinsunod sa aking ipinagpauna na sa inyo sa walang wasto kong mga talata cahapo\'y gayon nga ang nangyari.', ""4961: Kaya nga kung sa España, na bawa't bagay may ucol na kanyang ministro, na ipinanganac at lumaki rin sa lupaing iyon; na may mga pamahayagan at napagkikilala ang munacala ng mga mamamayan, na iminumulat at ipinauunawa sa Gobierno ang kanyang mga camalian ng kanya ring mga kamay, gayon ma'y hindi wasto at maraming totoo ang mga caculangan, isang himala na dito'y hindi magcagulo-gulong lahat, sa caculangan ng mga cagalingang sinabi ko na, bucod sa rito'y may isang macapangyarihang kaaway na humahadlang sa lihim sa icagagaling nitong Kapuluan at lumulubid sa cadiliman ng icahihinto nito sa pagsulong sa guinhawa at dangal.""]"
capaslangan,4,0,4,"[""3298: Tunay nga't may mga capaslangang nagagawa, hindi ko rin naman icacailang siya'y may mga caculangan; datapwat nagpapagal ang España ng pagbabago ng mga cautusan at mga palacad na namamasid niyang di totoong wasto upang mabigyang cagamutan ang gayong mga capaslangan at mga caculangan; nagbabalac ng mga bago't bagong panucala, hindi masamang asal."", '4123: Alinsunod sa pangcaraniwang profesor ng mga wika, sa pagka\'t wala kung di sasandaan lamang ang mga profesor ng mga wikang malaki ang caculangan na siyang gamit ng nacaraang panahon, marahil ""Muy Rico Propietario"" daw ang cahulugan ng M. R. P., sa pagka\'t may pagka pangalawang Dios ang mga Ministrong ito, mga cabanalbanalan mga cagaling galingang mananalumpati, mga carunong-dunungan, at baga man totoong malaki ang kanilang kapangyarihan at sa kanila\'y pagkaaalang-alang, kailan ma\'y hindi sila gumagawa ng kahi\'t babahagyang capaslangan, bagay na nagpapatibay sa akin ng paniniwala sa aking sapantahang hindi cawangis ang kanilang pagkatao sa pagkatao ng iba.', '4373: Nangagtitinginan ang mga fraile: ito ang cahulugan ng kanilang tinginan:—""Gumagawa ang Kapitan General ng isa sa kanyang mga capaslangan, inaalipusta niya tayo, dapat na sa convento siya tumuloy"",—datapwat sa pagka\'t gayon din ang iniisip ng lahat, sila\'y hindi umiimic at hindi sinasaysay nino man ang kanyang caisipan.']"
nagbabalac,1,0,1,"[""3298: Tunay nga't may mga capaslangang nagagawa, hindi ko rin naman icacailang siya'y may mga caculangan; datapwat nagpapagal ang España ng pagbabago ng mga cautusan at mga palacad na namamasid niyang di totoong wasto upang mabigyang cagamutan ang gayong mga capaslangan at mga caculangan; nagbabalac ng mga bago't bagong panucala, hindi masamang asal.""]"
bago't,3,0,3,"[""3298: Tunay nga't may mga capaslangang nagagawa, hindi ko rin naman icacailang siya'y may mga caculangan; datapwat nagpapagal ang España ng pagbabago ng mga cautusan at mga palacad na namamasid niyang di totoong wasto upang mabigyang cagamutan ang gayong mga capaslangan at mga caculangan; nagbabalac ng mga bago't bagong panucala, hindi masamang asal."", ""6977: Mapipilit ang ilang mga calooban, mapapatay ang ilang mga tao, ngunit ito'y walang cabuluhan: magpapatuloy ng paglakad sa kanyang landas ang Pagsulong, at sa dugo ng mga mabulagta'y bubucal ang mga bago't malalacas na mga suwi."", ""8353: ¡kung hindi ako manghiganti'y maguiguing isang casamasamaang gawa, maguiguing pagpapalacas ng kanilang loob upang sila'y gumawa ng bago't bagong mga paglabag sa catuwiran!""]"
casam-ang,6,0,6,"['3299: —Nalalaman ko, at narito ang casam-ang lalo.', '3834: Itinititic namin ito at baka sacaling banal na bumabasang nagcacailangan ng gayong mga mahal na ""reliquia"" (ano mang bagay na guinamit o linangcap na nga iba), o baka kaya may matalas na isip casam-ang mamumulot ng mga basahang taga Europa, na ibig yumaman sa pagdadala sa Filipinas ng isang ""cargamento"""" (maraming yacos na catatagang lulan sa isang daong) ng mga habitong masurot at malibag, sa pagka\'t nagcacahalaga ng labing anim na piso o higuit pa, ayon sa calakhan ng pagkalibaguing humiguit cumulang.', '6472: Mapapagsasalita ko ang aking mga kaibigan sa Madrid, ""bayaran lamang sila,"" macapagsasalita ako sa Kapitan General; ngunit walang magagawang ano man ang mga kaibigan kong iyon; walang casucatang kapangyarihan ang Kapitan General na ito upang magawa ang gayong caraming pagbabago, at ako nama\'y hindi gagawa ng ano man upang macamtan ang ganitong mga bagay, palibhasa\'y tanto kong totoo, na kung katotohanan mang may malalaking mga capintasang masasabi sa mga capisanang iyan, sa mga panahong ito\'y sila\'y kinacailangan, at sila nga ang tinatawag na isang casam-ang ang cailangan.']"
baba'y,1,0,1,"[""3300: Ang mga pagbabagong utos na nanggagaling sa mataas, pagdating sa baba'y nawawal-ang cabuluhan, dahil sa mga pangit na pinagcaratihan ng lahat, sa halimbawa, ang maningas na hangad na pagdaca'y yumaman at ang camangmangan ng bayang ipinauubaya ang lahat ng gawin ng may mga salanggapang na budhi.""]"
nawawal-ang,1,0,1,"[""3300: Ang mga pagbabagong utos na nanggagaling sa mataas, pagdating sa baba'y nawawal-ang cabuluhan, dahil sa mga pangit na pinagcaratihan ng lahat, sa halimbawa, ang maningas na hangad na pagdaca'y yumaman at ang camangmangan ng bayang ipinauubaya ang lahat ng gawin ng may mga salanggapang na budhi.""]"
pangit,6,0,6,"[""3300: Ang mga pagbabagong utos na nanggagaling sa mataas, pagdating sa baba'y nawawal-ang cabuluhan, dahil sa mga pangit na pinagcaratihan ng lahat, sa halimbawa, ang maningas na hangad na pagdaca'y yumaman at ang camangmangan ng bayang ipinauubaya ang lahat ng gawin ng may mga salanggapang na budhi."", ""3407: Pagdacang tumitiguil ang musica'y nasasaulo na nila ang tugtuguing kanilang narinig, kanilang inuulit na sa aguing-ing ng bibig o isinusutsot ang tugtuguing iyon ng lubos na cakinisan, at kanilang pinasisiyahan na kung maganda o pangit."", ""4514: At dumarating nga naman si pari Damaso, taglay ang paglakad ng taong mataba, na halos nacangiti, ngunit sa isang anyong nagpapakilala ng pangit niyang caisipan, kaya't pagkakita sa kanya ni Ibarra'y nalito sa kanyang pagtatalumpati.""]"
