row_index,sentence_id,original_token,new_token,position,before_context,after_context
3265,85,cabuluhang,kabuluhang,173,"—Ang icalawang maihahatol ko sa inyo'y magtanong po kayo sa cura, sa gobernadorcillo, sa lahat ng mga taong nacacacaya; bibigyan kayo nila ng mga masasama, hangal at walang cabuluhang mga cahatulan; datapwat hindi pagtalima ang cahulugan ng pagtatanong, magpacunuwari kayong sinusunod ninyo sila kailan man at mangyayaring gawin ninyo, at inyong ipahayag na iniaalinsunod ninyo sa kanila ang inyong mga gawa.","—Ang ikalawang maihahatol ko sa inyo'y magtanong po kayo sa cura, sa gobernadorcillo, sa lahat ng mga taong nakakakaya; bibigyan kayo nila ng mga masasama, hangal at walang kabuluhang mga kahatulan; datapwat hindi pagtalima ang kahulugan ng pagtatanong, magpakunuwari kayong sinusunod ninyo sila kailan man at mangyayaring gawin ninyo, at inyong ipahayag na iniaalinsunod ninyo sa kanila ang inyong mga gawa."
3265,85,cahatulan,kahatulan,188,"—Ang icalawang maihahatol ko sa inyo'y magtanong po kayo sa cura, sa gobernadorcillo, sa lahat ng mga taong nacacacaya; bibigyan kayo nila ng mga masasama, hangal at walang cabuluhang mga cahatulan; datapwat hindi pagtalima ang cahulugan ng pagtatanong, magpacunuwari kayong sinusunod ninyo sila kailan man at mangyayaring gawin ninyo, at inyong ipahayag na iniaalinsunod ninyo sa kanila ang inyong mga gawa.","—Ang ikalawang maihahatol ko sa inyo'y magtanong po kayo sa cura, sa gobernadorcillo, sa lahat ng mga taong nakakakaya; bibigyan kayo nila ng mga masasama, hangal at walang kabuluhang mga kahatulan; datapwat hindi pagtalima ang kahulugan ng pagtatanong, magpakunuwari kayong sinusunod ninyo sila kailan man at mangyayaring gawin ninyo, at inyong ipahayag na iniaalinsunod ninyo sa kanila ang inyong mga gawa."
3265,85,cahulugan,kahulugan,228,"—Ang icalawang maihahatol ko sa inyo'y magtanong po kayo sa cura, sa gobernadorcillo, sa lahat ng mga taong nacacacaya; bibigyan kayo nila ng mga masasama, hangal at walang cabuluhang mga cahatulan; datapwat hindi pagtalima ang cahulugan ng pagtatanong, magpacunuwari kayong sinusunod ninyo sila kailan man at mangyayaring gawin ninyo, at inyong ipahayag na iniaalinsunod ninyo sa kanila ang inyong mga gawa.","—Ang ikalawang maihahatol ko sa inyo'y magtanong po kayo sa cura, sa gobernadorcillo, sa lahat ng mga taong nakakakaya; bibigyan kayo nila ng mga masasama, hangal at walang kabuluhang mga kahatulan; datapwat hindi pagtalima ang kahulugan ng pagtatanong, magpakunuwari kayong sinusunod ninyo sila kailan man at mangyayaring gawin ninyo, at inyong ipahayag na iniaalinsunod ninyo sa kanila ang inyong mga gawa."
3265,85,magpacunuwari,magpakunuwari,254,"—Ang icalawang maihahatol ko sa inyo'y magtanong po kayo sa cura, sa gobernadorcillo, sa lahat ng mga taong nacacacaya; bibigyan kayo nila ng mga masasama, hangal at walang cabuluhang mga cahatulan; datapwat hindi pagtalima ang cahulugan ng pagtatanong, magpacunuwari kayong sinusunod ninyo sila kailan man at mangyayaring gawin ninyo, at inyong ipahayag na iniaalinsunod ninyo sa kanila ang inyong mga gawa.","—Ang ikalawang maihahatol ko sa inyo'y magtanong po kayo sa cura, sa gobernadorcillo, sa lahat ng mga taong nakakakaya; bibigyan kayo nila ng mga masasama, hangal at walang kabuluhang mga kahatulan; datapwat hindi pagtalima ang kahulugan ng pagtatanong, magpakunuwari kayong sinusunod ninyo sila kailan man at mangyayaring gawin ninyo, at inyong ipahayag na iniaalinsunod ninyo sa kanila ang inyong mga gawa."
3268,88,panucala,panukala,52,Dapuwa't ¿hindi nga kaya maipagpatuloy ko ang aking panucala na hindi tumakip sa panucalang iyan ang isang dilim?,Dapuwa't ¿hindi nga kaya maipagpatuloy ko ang aking panukala na hindi tumakip sa panukalang iyan ang isang dilim?
3268,88,panucalang,panukalang,81,Dapuwa't ¿hindi nga kaya maipagpatuloy ko ang aking panucala na hindi tumakip sa panucalang iyan ang isang dilim?,Dapuwa't ¿hindi nga kaya maipagpatuloy ko ang aking panukala na hindi tumakip sa panukalang iyan ang isang dilim?
3269,89,cagalingan,kagalingan,34,"¿Hindi baga kaya magawa ang isang cagalingan kahi't tahakin ang lahat, yamang hindi cailangan ng catotohanang manghiram ng pananamit sa camalian?","¿Hindi baga kaya magawa ang isang kagalingan kahi't tahakin ang lahat, yamang hindi kailangan ng katotohanang manghiram ng pananamit sa kamalian?"
3269,89,cailangan,kailangan,84,"¿Hindi baga kaya magawa ang isang cagalingan kahi't tahakin ang lahat, yamang hindi cailangan ng catotohanang manghiram ng pananamit sa camalian?","¿Hindi baga kaya magawa ang isang kagalingan kahi't tahakin ang lahat, yamang hindi kailangan ng katotohanang manghiram ng pananamit sa kamalian?"
3269,89,catotohanang,katotohanang,97,"¿Hindi baga kaya magawa ang isang cagalingan kahi't tahakin ang lahat, yamang hindi cailangan ng catotohanang manghiram ng pananamit sa camalian?","¿Hindi baga kaya magawa ang isang kagalingan kahi't tahakin ang lahat, yamang hindi kailangan ng katotohanang manghiram ng pananamit sa kamalian?"
3269,89,camalian,kamalian,136,"¿Hindi baga kaya magawa ang isang cagalingan kahi't tahakin ang lahat, yamang hindi cailangan ng catotohanang manghiram ng pananamit sa camalian?","¿Hindi baga kaya magawa ang isang kagalingan kahi't tahakin ang lahat, yamang hindi kailangan ng katotohanang manghiram ng pananamit sa kamalian?"
3270,90,catotohanang,katotohanang,42,—¡Dahil diya'y wala sino man sumisinta sa catotohanang hubad!,—¡Dahil diya'y wala sino man sumisinta sa katotohanang hubad!
3272,92,escuela,eskuela,23,"Nariyan ang maestro sa escuela, na walang tumutulong sino man, sangol na pusong nagmithi ng cagalingan ay walang inani kung di libac at mga halakhac; sinabi ninyo sa aking kayo'y taga ibang bayan sa inyong sariling lupain, at naniniwala ako.","Nariyan ang maestro sa eskuela, na walang tumutulong sino man, sangol na pusong nagmithi ng kagalingan ay walang inani kung di libac at mga halakhac; sinabi ninyo sa aking kayo'y taga ibang bayan sa inyong sariling lupain, at naniniwala ako."
3272,92,cagalingan,kagalingan,92,"Nariyan ang maestro sa escuela, na walang tumutulong sino man, sangol na pusong nagmithi ng cagalingan ay walang inani kung di libac at mga halakhac; sinabi ninyo sa aking kayo'y taga ibang bayan sa inyong sariling lupain, at naniniwala ako.","Nariyan ang maestro sa eskuela, na walang tumutulong sino man, sangol na pusong nagmithi ng kagalingan ay walang inani kung di libac at mga halakhac; sinabi ninyo sa aking kayo'y taga ibang bayan sa inyong sariling lupain, at naniniwala ako."
3273,93,calooban,kalooban,66,"Mula sa unang araw ng inyong pagdating dito'y inyong sinactan ang calooban ng isang fraileng cabalitaan sa mga taong siya'y isang banal, at ipinalalagay ng kanyang mga capuwa fraileng siya'y isang pantas.","Mula sa unang araw ng inyong pagdating dito'y inyong sinactan ang kalooban ng isang fraileng kabalitaan sa mga taong siya'y isang banal, at ipinalalagay ng kanyang mga kapuwa fraileng siya'y isang pantas."
3273,93,cabalitaan,kabalitaan,93,"Mula sa unang araw ng inyong pagdating dito'y inyong sinactan ang calooban ng isang fraileng cabalitaan sa mga taong siya'y isang banal, at ipinalalagay ng kanyang mga capuwa fraileng siya'y isang pantas.","Mula sa unang araw ng inyong pagdating dito'y inyong sinactan ang kalooban ng isang fraileng kabalitaan sa mga taong siya'y isang banal, at ipinalalagay ng kanyang mga kapuwa fraileng siya'y isang pantas."
3273,93,capuwa,kapuwa,168,"Mula sa unang araw ng inyong pagdating dito'y inyong sinactan ang calooban ng isang fraileng cabalitaan sa mga taong siya'y isang banal, at ipinalalagay ng kanyang mga capuwa fraileng siya'y isang pantas.","Mula sa unang araw ng inyong pagdating dito'y inyong sinactan ang kalooban ng isang fraileng kabalitaan sa mga taong siya'y isang banal, at ipinalalagay ng kanyang mga kapuwa fraileng siya'y isang pantas."
3274,94,cadahilanan,kadahilanan,69,Loobin nawa ng Dios na ang ginawa ninyong ito'y huwag siyang maguing cadahilanan ng mga mangyayari sa inyo sa hinaharap na panahon.,Loobin nawa ng Dios na ang ginawa ninyong ito'y huwag siyang maguing kadahilanan ng mga mangyayari sa inyo sa hinaharap na panahon.
3275,95,acalaing,akalaing,17,"Huwag po ninyong acalaing dahil sa pinawawal-ang halaga ng mga dominico at agustino ang guinggong habito, ang cordon at ang salaulang pangyapac, na dahil sa minsang ipinaalaala ng isang dakilang doctor sa Santo Tomas, na ipinasiya ng papa Inocencio III, na lalong nauucol daw sa mga baboy kay sa mga tao ang mga palatuntunan ng mga franciscano'y hindi sila mangagcacaisa upang papagtibayin yaong sabi ng isang fraileng procurador: ""Higuit ang ikinapangyayari ng lalong walang cabuluhang uldog kay sa Gobierno, kahi't maguing kasama pa nito ang lahat niyang mga soldado ""Cave ne cadas"".","Huwag po ninyong akalaing dahil sa pinawawal-ang halaga ng mga dominiko at agustino ang guinggong habito, ang kordon at ang salaulang pangyapac, na dahil sa minsang ipinaalaala ng isang dakilang doctor sa Santo Tomas, na ipinasiya ng papa Inocencio III, na lalong nauukol daw sa mga baboy kay sa mga tao ang mga palatuntunan ng mga franciskano'y hindi sila mangagkakaisa upang papagtibayin yaong sabi ng isang fraileng prokurador: ""Higuit ang ikinapangyayari ng lalong walang kabuluhang uldog kay sa Gobierno, kahi't maguing kasama pa nito ang lahat niyang mga soldado ""Cave ne kadas""."
3275,95,dominico,dominiko,63,"Huwag po ninyong acalaing dahil sa pinawawal-ang halaga ng mga dominico at agustino ang guinggong habito, ang cordon at ang salaulang pangyapac, na dahil sa minsang ipinaalaala ng isang dakilang doctor sa Santo Tomas, na ipinasiya ng papa Inocencio III, na lalong nauucol daw sa mga baboy kay sa mga tao ang mga palatuntunan ng mga franciscano'y hindi sila mangagcacaisa upang papagtibayin yaong sabi ng isang fraileng procurador: ""Higuit ang ikinapangyayari ng lalong walang cabuluhang uldog kay sa Gobierno, kahi't maguing kasama pa nito ang lahat niyang mga soldado ""Cave ne cadas"".","Huwag po ninyong akalaing dahil sa pinawawal-ang halaga ng mga dominiko at agustino ang guinggong habito, ang kordon at ang salaulang pangyapac, na dahil sa minsang ipinaalaala ng isang dakilang doctor sa Santo Tomas, na ipinasiya ng papa Inocencio III, na lalong nauukol daw sa mga baboy kay sa mga tao ang mga palatuntunan ng mga franciskano'y hindi sila mangagkakaisa upang papagtibayin yaong sabi ng isang fraileng prokurador: ""Higuit ang ikinapangyayari ng lalong walang kabuluhang uldog kay sa Gobierno, kahi't maguing kasama pa nito ang lahat niyang mga soldado ""Cave ne kadas""."
3275,95,cordon,kordon,110,"Huwag po ninyong acalaing dahil sa pinawawal-ang halaga ng mga dominico at agustino ang guinggong habito, ang cordon at ang salaulang pangyapac, na dahil sa minsang ipinaalaala ng isang dakilang doctor sa Santo Tomas, na ipinasiya ng papa Inocencio III, na lalong nauucol daw sa mga baboy kay sa mga tao ang mga palatuntunan ng mga franciscano'y hindi sila mangagcacaisa upang papagtibayin yaong sabi ng isang fraileng procurador: ""Higuit ang ikinapangyayari ng lalong walang cabuluhang uldog kay sa Gobierno, kahi't maguing kasama pa nito ang lahat niyang mga soldado ""Cave ne cadas"".","Huwag po ninyong akalaing dahil sa pinawawal-ang halaga ng mga dominiko at agustino ang guinggong habito, ang kordon at ang salaulang pangyapac, na dahil sa minsang ipinaalaala ng isang dakilang doctor sa Santo Tomas, na ipinasiya ng papa Inocencio III, na lalong nauukol daw sa mga baboy kay sa mga tao ang mga palatuntunan ng mga franciskano'y hindi sila mangagkakaisa upang papagtibayin yaong sabi ng isang fraileng prokurador: ""Higuit ang ikinapangyayari ng lalong walang kabuluhang uldog kay sa Gobierno, kahi't maguing kasama pa nito ang lahat niyang mga soldado ""Cave ne kadas""."
3275,95,nauucol,nauukol,264,"Huwag po ninyong acalaing dahil sa pinawawal-ang halaga ng mga dominico at agustino ang guinggong habito, ang cordon at ang salaulang pangyapac, na dahil sa minsang ipinaalaala ng isang dakilang doctor sa Santo Tomas, na ipinasiya ng papa Inocencio III, na lalong nauucol daw sa mga baboy kay sa mga tao ang mga palatuntunan ng mga franciscano'y hindi sila mangagcacaisa upang papagtibayin yaong sabi ng isang fraileng procurador: ""Higuit ang ikinapangyayari ng lalong walang cabuluhang uldog kay sa Gobierno, kahi't maguing kasama pa nito ang lahat niyang mga soldado ""Cave ne cadas"".","Huwag po ninyong akalaing dahil sa pinawawal-ang halaga ng mga dominiko at agustino ang guinggong habito, ang kordon at ang salaulang pangyapac, na dahil sa minsang ipinaalaala ng isang dakilang doctor sa Santo Tomas, na ipinasiya ng papa Inocencio III, na lalong nauukol daw sa mga baboy kay sa mga tao ang mga palatuntunan ng mga franciskano'y hindi sila mangagkakaisa upang papagtibayin yaong sabi ng isang fraileng prokurador: ""Higuit ang ikinapangyayari ng lalong walang kabuluhang uldog kay sa Gobierno, kahi't maguing kasama pa nito ang lahat niyang mga soldado ""Cave ne kadas""."
3275,95,franciscano'y,franciskano'y,332,"Huwag po ninyong acalaing dahil sa pinawawal-ang halaga ng mga dominico at agustino ang guinggong habito, ang cordon at ang salaulang pangyapac, na dahil sa minsang ipinaalaala ng isang dakilang doctor sa Santo Tomas, na ipinasiya ng papa Inocencio III, na lalong nauucol daw sa mga baboy kay sa mga tao ang mga palatuntunan ng mga franciscano'y hindi sila mangagcacaisa upang papagtibayin yaong sabi ng isang fraileng procurador: ""Higuit ang ikinapangyayari ng lalong walang cabuluhang uldog kay sa Gobierno, kahi't maguing kasama pa nito ang lahat niyang mga soldado ""Cave ne cadas"".","Huwag po ninyong akalaing dahil sa pinawawal-ang halaga ng mga dominiko at agustino ang guinggong habito, ang kordon at ang salaulang pangyapac, na dahil sa minsang ipinaalaala ng isang dakilang doctor sa Santo Tomas, na ipinasiya ng papa Inocencio III, na lalong nauukol daw sa mga baboy kay sa mga tao ang mga palatuntunan ng mga franciskano'y hindi sila mangagkakaisa upang papagtibayin yaong sabi ng isang fraileng prokurador: ""Higuit ang ikinapangyayari ng lalong walang kabuluhang uldog kay sa Gobierno, kahi't maguing kasama pa nito ang lahat niyang mga soldado ""Cave ne kadas""."
3275,95,mangagcacaisa,mangagkakaisa,357,"Huwag po ninyong acalaing dahil sa pinawawal-ang halaga ng mga dominico at agustino ang guinggong habito, ang cordon at ang salaulang pangyapac, na dahil sa minsang ipinaalaala ng isang dakilang doctor sa Santo Tomas, na ipinasiya ng papa Inocencio III, na lalong nauucol daw sa mga baboy kay sa mga tao ang mga palatuntunan ng mga franciscano'y hindi sila mangagcacaisa upang papagtibayin yaong sabi ng isang fraileng procurador: ""Higuit ang ikinapangyayari ng lalong walang cabuluhang uldog kay sa Gobierno, kahi't maguing kasama pa nito ang lahat niyang mga soldado ""Cave ne cadas"".","Huwag po ninyong akalaing dahil sa pinawawal-ang halaga ng mga dominiko at agustino ang guinggong habito, ang kordon at ang salaulang pangyapac, na dahil sa minsang ipinaalaala ng isang dakilang doctor sa Santo Tomas, na ipinasiya ng papa Inocencio III, na lalong nauukol daw sa mga baboy kay sa mga tao ang mga palatuntunan ng mga franciskano'y hindi sila mangagkakaisa upang papagtibayin yaong sabi ng isang fraileng prokurador: ""Higuit ang ikinapangyayari ng lalong walang kabuluhang uldog kay sa Gobierno, kahi't maguing kasama pa nito ang lahat niyang mga soldado ""Cave ne kadas""."
3275,95,procurador,prokurador,419,"Huwag po ninyong acalaing dahil sa pinawawal-ang halaga ng mga dominico at agustino ang guinggong habito, ang cordon at ang salaulang pangyapac, na dahil sa minsang ipinaalaala ng isang dakilang doctor sa Santo Tomas, na ipinasiya ng papa Inocencio III, na lalong nauucol daw sa mga baboy kay sa mga tao ang mga palatuntunan ng mga franciscano'y hindi sila mangagcacaisa upang papagtibayin yaong sabi ng isang fraileng procurador: ""Higuit ang ikinapangyayari ng lalong walang cabuluhang uldog kay sa Gobierno, kahi't maguing kasama pa nito ang lahat niyang mga soldado ""Cave ne cadas"".","Huwag po ninyong akalaing dahil sa pinawawal-ang halaga ng mga dominiko at agustino ang guinggong habito, ang kordon at ang salaulang pangyapac, na dahil sa minsang ipinaalaala ng isang dakilang doctor sa Santo Tomas, na ipinasiya ng papa Inocencio III, na lalong nauukol daw sa mga baboy kay sa mga tao ang mga palatuntunan ng mga franciskano'y hindi sila mangagkakaisa upang papagtibayin yaong sabi ng isang fraileng prokurador: ""Higuit ang ikinapangyayari ng lalong walang kabuluhang uldog kay sa Gobierno, kahi't maguing kasama pa nito ang lahat niyang mga soldado ""Cave ne kadas""."
3275,95,cabuluhang,kabuluhang,476,"Huwag po ninyong acalaing dahil sa pinawawal-ang halaga ng mga dominico at agustino ang guinggong habito, ang cordon at ang salaulang pangyapac, na dahil sa minsang ipinaalaala ng isang dakilang doctor sa Santo Tomas, na ipinasiya ng papa Inocencio III, na lalong nauucol daw sa mga baboy kay sa mga tao ang mga palatuntunan ng mga franciscano'y hindi sila mangagcacaisa upang papagtibayin yaong sabi ng isang fraileng procurador: ""Higuit ang ikinapangyayari ng lalong walang cabuluhang uldog kay sa Gobierno, kahi't maguing kasama pa nito ang lahat niyang mga soldado ""Cave ne cadas"".","Huwag po ninyong akalaing dahil sa pinawawal-ang halaga ng mga dominiko at agustino ang guinggong habito, ang kordon at ang salaulang pangyapac, na dahil sa minsang ipinaalaala ng isang dakilang doctor sa Santo Tomas, na ipinasiya ng papa Inocencio III, na lalong nauukol daw sa mga baboy kay sa mga tao ang mga palatuntunan ng mga franciskano'y hindi sila mangagkakaisa upang papagtibayin yaong sabi ng isang fraileng prokurador: ""Higuit ang ikinapangyayari ng lalong walang kabuluhang uldog kay sa Gobierno, kahi't maguing kasama pa nito ang lahat niyang mga soldado ""Cave ne kadas""."
3275,95,cadas,kadas,578,"Huwag po ninyong acalaing dahil sa pinawawal-ang halaga ng mga dominico at agustino ang guinggong habito, ang cordon at ang salaulang pangyapac, na dahil sa minsang ipinaalaala ng isang dakilang doctor sa Santo Tomas, na ipinasiya ng papa Inocencio III, na lalong nauucol daw sa mga baboy kay sa mga tao ang mga palatuntunan ng mga franciscano'y hindi sila mangagcacaisa upang papagtibayin yaong sabi ng isang fraileng procurador: ""Higuit ang ikinapangyayari ng lalong walang cabuluhang uldog kay sa Gobierno, kahi't maguing kasama pa nito ang lahat niyang mga soldado ""Cave ne cadas"".","Huwag po ninyong akalaing dahil sa pinawawal-ang halaga ng mga dominiko at agustino ang guinggong habito, ang kordon at ang salaulang pangyapac, na dahil sa minsang ipinaalaala ng isang dakilang doctor sa Santo Tomas, na ipinasiya ng papa Inocencio III, na lalong nauukol daw sa mga baboy kay sa mga tao ang mga palatuntunan ng mga franciskano'y hindi sila mangagkakaisa upang papagtibayin yaong sabi ng isang fraileng prokurador: ""Higuit ang ikinapangyayari ng lalong walang kabuluhang uldog kay sa Gobierno, kahi't maguing kasama pa nito ang lahat niyang mga soldado ""Cave ne kadas""."
